Species,Region,Season,Year,Metric,Value,Units,Note
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,FSSI,Y,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Review_result,Reject - Results too uncertain to be considered adequate,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2014,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2005,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2008,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2011,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2015,Review_result,Full acceptance,qualitative,NA
Winter flounder,Southern New England / Mid-Atlantic,NA,2017,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2006,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2009,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2013,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2016,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2018,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2019,Bio_data_rating_2019,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2006,Bio_data_rating,0,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2008,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2009,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2011,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2012,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2013,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2014,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2015,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2016,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2017,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2018,Bio_data_rating,2,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2019,Bio_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2006,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2008,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2009,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2011,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2012,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2013,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2014,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2015,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2016,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2017,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2018,Size_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2019,Size_data_rating,1,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2006,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2009,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2013,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2016,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2018,Eco_link_data_rating,NA,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2019,Eco_link_data_rating,0,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2006,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2008,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2009,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2011,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2012,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2013,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2014,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2015,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2016,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2017,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2018,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2019,FSSI,Y,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2006,Review_result,"Accept previous approach, remand new attempt",qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2008,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2009,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2011,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2012,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2013,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2014,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2015,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2016,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2017,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2018,Review_result,Full acceptance,qualitative,NA
Winter skate,Georges Bank / Southern New England,NA,2019,Review_result,Full acceptance,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2005,Bio_data_rating,3,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2008,Bio_data_rating,3,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2012,Bio_data_rating,3,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2015,Bio_data_rating,3,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2017,Bio_data_rating,3,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2005,Size_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2008,Size_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2012,Size_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2015,Size_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2017,Size_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2005,FSSI,Y,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2008,FSSI,Y,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2012,FSSI,Y,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2015,FSSI,Y,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2017,FSSI,Y,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2005,Review_result,Full acceptance,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2008,Review_result,Full acceptance,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2012,Review_result,Full acceptance,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2015,Review_result,Full acceptance,qualitative,NA
Witch flounder,Northwestern Atlantic Coast,NA,2017,Review_result,Full acceptance,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2009,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2010,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2013,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2016,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2018,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2019,Bio_data_rating_2019,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2009,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2010,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2011,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2013,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2014,Bio_data_rating,2,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Bio_data_rating,2,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2016,Bio_data_rating,2,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Bio_data_rating,2,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2018,Bio_data_rating,2,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Bio_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2019,Bio_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2009,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2010,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2011,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2013,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2014,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2016,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2018,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Size_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2019,Size_data_rating,4,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2009,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2010,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2013,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2016,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2018,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2019,Eco_link_data_rating,0,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,FSSI,Y,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,FSSI,Y,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2012,FSSI,Y,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2015,FSSI,Y,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2017,FSSI,Y,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2005,FSSI,N,qualitative,NA
Yellowtail flounder,Cape Cod / Gulf of Maine,NA,2008,FSSI,N,qualitative,NA
